ID,Shopify Name,Sawadeekard Name,Before,Change,After
217/197,[ENG]	SV03	Obsidian Flames:	217/197	Pidgeot ex	SR	(Foil),Pidgeot ex SR (Foil),10.0,3.1999999999999993,13.2
218/197,[ENG]	SV03	Obsidian Flames:	218/197	Geeta	SR	(Foil),Geeta SR (Foil),6.0,-2.7,3.3
219/197,[ENG]	SV03	Obsidian Flames:	219/197	Ortega	SR	(Foil),Ortega SR (Foil),4.5,-2.5,2.0
220/197,[ENG]	SV03	Obsidian Flames:	220/197	Poppy	SR	(Foil),Poppy SR (Foil),6.0,-3.6,2.4
221/197,[ENG]	SV03	Obsidian Flames:	221/197	Ryme	SR	(Foil),Ryme SR (Foil),4.0,-0.2999999999999998,3.7
222/197,[ENG]	SV03	Obsidian Flames:	222/197	Eiscue ex	SIR	(Foil),Eiscue ex SIR (Foil),9.0,-4.4,4.6
223/197,[ENG]	SV03	Obsidian Flames:	223/197	Charizard ex	SIR	(Foil),Charizard ex SIR (Foil),118.0,-58.4,59.6
224/197,[ENG]	SV03	Obsidian Flames:	224/197	Revavroom ex	SIR	(Foil),Revavroom ex SIR (Foil),6.0,-1.4000000000000004,4.6
225/197,[ENG]	SV03	Obsidian Flames:	225/197	Pidgeot ex	SIR	(Foil),Pidgeot ex SIR (Foil),16.0,3.8999999999999986,19.9
226/197,[ENG]	SV03	Obsidian Flames:	226/197	Geeta	SIR	(Foil),Geeta SIR (Foil),10.0,-6.7,3.3
227/197,[ENG]	SV03	Obsidian Flames:	227/197	Poppy	SIR	(Foil),Poppy SIR (Foil),10.0,-6.0,4.0
228/197,[ENG]	SV03	Obsidian Flames:	228/197	Charizard ex	UR	(Foil),Charizard ex UR (Foil),39.0,-13.8,25.2
229/197,[ENG]	SV03	Obsidian Flames:	229/197	Artazon	UR	(Foil),Artazon UR (Foil),7.0,-3.7,3.3
230/197,[ENG]	SV03	Obsidian Flames:	230/197	Basic Fire Energy	UR	(Foil),Basic Fire Energy UR (Foil),9.0,-0.40000000000000036,8.6
