Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Singapore,Price / Singapore,Compare At Price / Singapore,Included / International,Price / International,Compare At Price / International,Status
eng-sv06-twilight-masquerade-052-167-glalie-water-u-uncommon-non-foil,[ENG]	SV06	Twilight Masquerade:	052/167	Glalie	[Water]	[U - Uncommon]	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Uncommon (U), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,6,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_97.jpg?v=1716773229,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-051-167-snorunt-water-c-common-reverse-holo,[ENG]	SV06	Twilight Masquerade:	051/167	Snorunt	[Water]	[C - Common]	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Common (C), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_96.jpg?v=1716773205,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-051-167-snorunt-water-c-common-non-foil,[ENG]	SV06	Twilight Masquerade:	051/167	Snorunt	[Water]	[C - Common]	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Common (C), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,7,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_95.jpg?v=1716773177,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-050-167-milotic-water-u-uncommon-reverse-holo,[ENG]	SV06	Twilight Masquerade:	050/167	Milotic	[Water]	[U - Uncommon]	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Uncommon (U), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_94.jpg?v=1716772734,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-050-167-milotic-water-u-uncommon-non-foil,[ENG]	SV06	Twilight Masquerade:	050/167	Milotic	[Water]	[U - Uncommon]	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Uncommon (U), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,5,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_93.jpg?v=1716772682,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-049-167-feebas-water-c-common-reverse-holo,[ENG]	SV06	Twilight Masquerade:	049/167	Feebas	[Water]	[C - Common]	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Common (C), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_92.jpg?v=1716772336,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-049-167-feebas-water-c-common-non-foil,[ENG]	SV06	Twilight Masquerade:	049/167	Feebas	[Water]	[C - Common]	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Common (C), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,7,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_91.jpg?v=1716772298,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-048-167-crawdaunt-water-c-common-reverse-holo,[ENG]	SV06	Twilight Masquerade:	048/167	Crawdaunt	[Water]	[C - Common]	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Common (C), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_90.jpg?v=1716772265,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-048-167-crawdaunt-water-c-common-non-foil,[ENG]	SV06	Twilight Masquerade:	048/167	Crawdaunt	[Water]	[C - Common]	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Common (C), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,6,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_89.jpg?v=1716772244,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-047-167-corphish-water-c-common-reverse-holo,[ENG]	SV06	Twilight Masquerade:	047/167	Corphish	[Water]	[C - Common]	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Common (C), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,2,deny,manual,1.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_88.jpg?v=1716772217,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-047-167-corphish-water-c-common-non-foil,[ENG]	SV06	Twilight Masquerade:	047/167	Corphish	[Water]	[C - Common]	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Common (C), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,6,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_87.jpg?v=1716772190,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-046-167-jynx-water-c-common-reverse-holo,[ENG]	SV06	Twilight Masquerade:	046/167	Jynx	[Water]	[C - Common]	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Common (C), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_86.jpg?v=1716772172,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-046-167-jynx-water-c-common-non-foil,[ENG]	SV06	Twilight Masquerade:	046/167	Jynx	[Water]	[C - Common]	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Common (C), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,2,deny,manual,0.70,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_85.jpg?v=1716772151,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-045-167-seaking-water-c-common-reverse-holo,[ENG]	SV06	Twilight Masquerade:	045/167	Seaking	[Water]	[C - Common]	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Common (C), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,2,deny,manual,1.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_84.jpg?v=1716772128,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-045-167-seaking-water-c-common-non-foil,[ENG]	SV06	Twilight Masquerade:	045/167	Seaking	[Water]	[C - Common]	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Common (C), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,5,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_83.jpg?v=1716772107,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-044-167-goldeen-water-c-common-reverse-holo,[ENG]	SV06	Twilight Masquerade:	044/167	Goldeen	[Water]	[C - Common]	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Common (C), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_82.jpg?v=1716772088,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-044-167-goldeen-water-c-common-non-foil,[ENG]	SV06	Twilight Masquerade:	044/167	Goldeen	[Water]	[C - Common]	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Common (C), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,6,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_81.jpg?v=1716772059,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-043-167-poliwrath-water-u-uncommon-reverse-holo,[ENG]	SV06	Twilight Masquerade:	043/167	Poliwrath	[Water]	[U - Uncommon]	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Uncommon (U), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_79_c572ef58-6c18-4da3-a358-9967bdf44478.jpg?v=1716772033,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-043-167-poliwrath-water-u-uncommon-non-foil,[ENG]	SV06	Twilight Masquerade:	043/167	Poliwrath	[Water]	[U - Uncommon]	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Uncommon (U), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,6,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_80_5b3ce328-0032-4c1c-aab0-8221c4bf42b7.jpg?v=1716772023,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-042-167-poliwhirl-water-c-common-reverse-holo,[ENG]	SV06	Twilight Masquerade:	042/167	Poliwhirl	[Water]	[C - Common]	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Common (C), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_78.jpg?v=1716771938,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-042-167-poliwhirl-water-c-common-non-foil,[ENG]	SV06	Twilight Masquerade:	042/167	Poliwhirl	[Water]	[C - Common]	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Common (C), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,5,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_77.jpg?v=1716771909,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-041-167-poliwag-water-c-common-reverse-holo,[ENG]	SV06	Twilight Masquerade:	041/167	Poliwag	[Water]	[C - Common]	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Common (C), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_76.jpg?v=1716771890,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-041-167-poliwag-water-c-common-non-foil,[ENG]	SV06	Twilight Masquerade:	041/167	Poliwag	[Water]	[C - Common]	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Common (C), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,7,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_75.jpg?v=1716771853,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-040-167-hearthflame-mask-ogerpon-ex-fire-rr-double-rare-foil,[ENG]	SV06	Twilight Masquerade:	040/167	Hearthflame Mask Ogerpon ex	[Fire]	[RR - Double Rare]	(Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Foil, Rarity: Double Rare (RR), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,2.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_74.jpg?v=1716771285,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-039-167-chi-yu-fire-u-uncommon-reverse-holo,[ENG]	SV06	Twilight Masquerade:	039/167	Chi-Yu	[Fire]	[U - Uncommon]	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Uncommon (U), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_73.jpg?v=1716771267,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-039-167-chi-yu-fire-u-uncommon-non-foil,[ENG]	SV06	Twilight Masquerade:	039/167	Chi-Yu	[Fire]	[U - Uncommon]	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Uncommon (U), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,5,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_72.jpg?v=1716771212,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-038-167-chandelure-fire-r-rare-reverse-holo,[ENG]	SV06	Twilight Masquerade:	038/167	Chandelure	[Fire]	[R - Rare]	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Rare (R), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_71.jpg?v=1716771127,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-038-167-chandelure-fire-r-rare-foil,[ENG]	SV06	Twilight Masquerade:	038/167	Chandelure	[Fire]	[R - Rare]	(Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Foil, Rarity: Rare (R), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,4,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_70.jpg?v=1716771099,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-037-167-lampent-fire-c-common-reverse-holo,[ENG]	SV06	Twilight Masquerade:	037/167	Lampent	[Fire]	[C - Common]	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Common (C), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,1.30,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_69.jpg?v=1716771061,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-037-167-lampent-fire-c-common-non-foil,[ENG]	SV06	Twilight Masquerade:	037/167	Lampent	[Fire]	[C - Common]	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Common (C), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,3,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_68.jpg?v=1716771014,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-036-167-litwick-fire-c-common-reverse-holo,[ENG]	SV06	Twilight Masquerade:	036/167	Litwick	[Fire]	[C - Common]	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Common (C), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,2,deny,manual,1.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_67.jpg?v=1716770996,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-036-167-litwick-fire-c-common-non-foil,[ENG]	SV06	Twilight Masquerade:	036/167	Litwick	[Fire]	[C - Common]	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Common (C), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,5,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_66.jpg?v=1716770973,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-035-167-darmanitan-fire-u-uncommon-reverse-holo,[ENG]	SV06	Twilight Masquerade:	035/167	Darmanitan	[Fire]	[U - Uncommon]	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Uncommon (U), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,2,deny,manual,1.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_65.jpg?v=1716770954,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-035-167-darmanitan-fire-u-uncommon-non-foil,[ENG]	SV06	Twilight Masquerade:	035/167	Darmanitan	[Fire]	[U - Uncommon]	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Uncommon (U), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,6,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_64.jpg?v=1716770928,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-034-167-darumaka-fire-c-common-reverse-holo,[ENG]	SV06	Twilight Masquerade:	034/167	Darumaka	[Fire]	[C - Common]	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Common (C), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,2,deny,manual,1.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_63.jpg?v=1716770906,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv06-twilight-masquerade-034-167-darumaka-fire-c-common-non-foil,[ENG]	SV06	Twilight Masquerade:	034/167	Darumaka	[Fire]	[C - Common]	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Common (C), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,6,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/TwilightMasqueradeSV06SawadeekardPokemonTCGMastersetHoloReverseHoloPlayablesSingaporeLanaEeveeUrsalunaGreninja_62.jpg?v=1716770845,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
