Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Singapore,Price / Singapore,Compare At Price / Singapore,Included / International,Price / International,Compare At Price / International,Status
eng-sv03-obsidian-flames-050-197-tympole-c-non-foil,[ENG]	SV03	Obsidian Flames:	050/197	Tympole	C	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Common (C), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,10,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/107_4b1c1d55-c203-4535-a34f-9b6c62eb738c.jpg?v=1700833065,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-050-197-tympole-c-reverse-holo,[ENG]	SV03	Obsidian Flames:	050/197	Tympole	C	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Common (C), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,3,deny,manual,1.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/108_1d9816ef-b80e-465f-be8a-508628d9aa0c.jpg?v=1700833040,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-049-197-floatzel-u-non-foil,[ENG]	SV03	Obsidian Flames:	049/197	Floatzel	U	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Uncommon (U), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,10,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/105_4d81f1df-45f6-46bc-ac16-1332988392af.jpg?v=1700833007,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-049-197-floatzel-u-reverse-holo,[ENG]	SV03	Obsidian Flames:	049/197	Floatzel	U	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Uncommon (U), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/106_13f795fa-9d56-4a2e-a1cc-71b576245a27.jpg?v=1700832985,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-048-197-buizel-c-non-foil,[ENG]	SV03	Obsidian Flames:	048/197	Buizel	C	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Common (C), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,10,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/103_74a760c0-4dee-40a6-81bb-7a24a6a2c2c5.jpg?v=1700832940,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-048-197-buizel-c-reverse-holo,[ENG]	SV03	Obsidian Flames:	048/197	Buizel	C	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Common (C), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,5,deny,manual,1.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/104_48799548-a6c0-4dc4-a169-d8e174e3a067.jpg?v=1700832918,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-047-197-sharpedo-u-non-foil,[ENG]	SV03	Obsidian Flames:	047/197	Sharpedo	U	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Uncommon (U), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,10,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/101_91589d5d-a8a2-4434-9d3b-d67a75632561.jpg?v=1700832877,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-047-197-sharpedo-u-reverse-holo,[ENG]	SV03	Obsidian Flames:	047/197	Sharpedo	U	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Uncommon (U), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,2,deny,manual,1.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/102_9b716347-9fab-4752-8bf2-bf2758358303.jpg?v=1700832823,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-046-197-carvanha-c-non-foil,[ENG]	SV03	Obsidian Flames:	046/197	Carvanha	C	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Common (C), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,8,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/99_ea562ecf-1313-4475-8a78-686fb5e65eea.jpg?v=1700832800,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-046-197-carvanha-c-reverse-holo,[ENG]	SV03	Obsidian Flames:	046/197	Carvanha	C	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Common (C), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,7,deny,manual,1.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/100_adfe8858-aec3-40ab-b1a5-5d393269b308.jpg?v=1700832772,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-045-197-lapras-u-non-foil,[ENG]	SV03	Obsidian Flames:	045/197	Lapras	U	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Uncommon (U), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,10,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/97_35d23720-ad4b-4e08-b074-bc96a924b4d2.jpg?v=1700832748,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-045-197-lapras-u-reverse-holo,[ENG]	SV03	Obsidian Flames:	045/197	Lapras	U	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Uncommon (U), Type: Water",true,Title,Default Title,,,,,,,,,100.0,shopify,5,deny,manual,1.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/98_da64fc70-9726-4480-943d-67471d47c634.jpg?v=1700832698,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-044-197-armarouge-u-non-foil,[ENG]	SV03	Obsidian Flames:	044/197	Armarouge	U	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Uncommon (U), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,10,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/95_fca768db-fcbd-4ef6-abac-1ff1ced8fcbb.jpg?v=1700832672,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-044-197-armarouge-u-reverse-holo,[ENG]	SV03	Obsidian Flames:	044/197	Armarouge	U	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Uncommon (U), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,4,deny,manual,1.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/96_523f08ad-3a52-4116-906c-0264e5a4032d.jpg?v=1700832647,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-043-197-charcadet-c-non-foil,[ENG]	SV03	Obsidian Flames:	043/197	Charcadet	C	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Common (C), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,10,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/93_f25c9aab-f412-44bb-93aa-3335511c2358.jpg?v=1700832623,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-043-197-charcadet-c-reverse-holo,[ENG]	SV03	Obsidian Flames:	043/197	Charcadet	C	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Common (C), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,5,deny,manual,1.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/94_22174de6-ef28-45ba-833d-ff5e5c017a7c.jpg?v=1700832598,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-042-197-eiscue-ex-rr-foil,[ENG]	SV03	Obsidian Flames:	042/197	Eiscue ex	RR	(Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Foil, Rarity: Double Rare (RR), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,2,deny,manual,2.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/92_225a5587-a26b-4850-8539-844f5289c338.jpg?v=1700832571,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-041-197-volcarona-u-non-foil,[ENG]	SV03	Obsidian Flames:	041/197	Volcarona	U	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Uncommon (U), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,10,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/90_bcc37dd2-8111-4db4-bf42-3cbe94eaea56.jpg?v=1700832543,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-041-197-volcarona-u-reverse-holo,[ENG]	SV03	Obsidian Flames:	041/197	Volcarona	U	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Uncommon (U), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/91_f1fd95f1-f4f3-4eb8-b0b3-46e0e38a8ad7.jpg?v=1700832511,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-040-197-larvesta-c-reverse-holo,[ENG]	SV03	Obsidian Flames:	040/197	Larvesta	C	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Common (C), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,7,deny,manual,1.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/89_a3e225c3-3e75-41cb-935f-f2b29e4d5565.jpg?v=1700832480,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-040-197-larvesta-c-non-foil,[ENG]	SV03	Obsidian Flames:	040/197	Larvesta	C	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Common (C), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,10,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/88_47da6367-33cb-4dd6-8b7d-7aef4e938778.jpg?v=1700832463,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-039-197-heatmor-c-non-foil,[ENG]	SV03	Obsidian Flames:	039/197	Heatmor	C	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Common (C), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,9,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/86_221bedcc-0413-4407-8d76-8470a2db1701.jpg?v=1700832440,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-038-197-chandelure-u-non-foil-1,[ENG]	SV03	Obsidian Flames:	038/197	Chandelure	U	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Uncommon (U), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,8,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/84_704274f9-52b7-4263-86f8-30de4ab71e2b.jpg?v=1700832297,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-039-197-heatmor-c-reverse-holo,[ENG]	SV03	Obsidian Flames:	039/197	Heatmor	C	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Common (C), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,4,deny,manual,1.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/87_2d1e302a-52cb-4ef4-9a18-d2d81776ad65.jpg?v=1700832255,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-038-197-chandelure-u-reverse-holo,[ENG]	SV03	Obsidian Flames:	038/197	Chandelure	U	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Uncommon (U), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/85_cb139853-81a0-4b41-86b4-1d39ca43292f.jpg?v=1700832205,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-037-197-lampent-c-non-foil,[ENG]	SV03	Obsidian Flames:	037/197	Lampent	C	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Common (C), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,8,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/82_c4822f39-8a42-4173-a0d6-85b6a5a2eabf.jpg?v=1700832181,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-037-197-lampent-c-reverse-holo,[ENG]	SV03	Obsidian Flames:	037/197	Lampent	C	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Common (C), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,2,deny,manual,1.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/83_2c3eab33-06bb-49b3-a3e1-0a36d318a98a.jpg?v=1700832157,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-036-197-litwick-c-non-foil,[ENG]	SV03	Obsidian Flames:	036/197	Litwick	C	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Common (C), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,10,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/80.jpg?v=1700832135,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-036-197-litwick-c-reverse-holo,[ENG]	SV03	Obsidian Flames:	036/197	Litwick	C	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Common (C), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,2,deny,manual,1.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/81_97f25989-40cb-4a10-b2ec-f76edd672264.jpg?v=1700832112,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-035-197-darmanitan-u-non-foil,[ENG]	SV03	Obsidian Flames:	035/197	Darmanitan	U	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Uncommon (U), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,10,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/78_ddbcda3c-1efe-4eb7-96dc-0cd7c1642ab0.jpg?v=1700832089,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-035-197-darmanitan-u-reverse-holo,[ENG]	SV03	Obsidian Flames:	035/197	Darmanitan	U	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Uncommon (U), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,5,deny,manual,1.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/79_3658e5c9-fb18-41b8-a044-dde1b5374465.jpg?v=1700832063,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-034-197-darumaka-c-non-foil,[ENG]	SV03	Obsidian Flames:	034/197	Darumaka	C	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Common (C), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,10,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/76_50774b5c-2487-48fb-9ed7-1a97cd98440b.jpg?v=1700832041,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-034-197-darumaka-c-reverse-holo,[ENG]	SV03	Obsidian Flames:	034/197	Darumaka	C	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Common (C), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,5,deny,manual,1.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/77_1dcc218a-70a1-4950-93bb-07dd177eae7b.jpg?v=1700832012,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-033-197-victini-ex-rr-foil,[ENG]	SV03	Obsidian Flames:	033/197	Victini ex	RR	(Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Foil, Rarity: Double Rare (RR), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,3,deny,manual,2.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/75_2dfb4eb0-8907-46d1-9a6f-5061893eb86b.jpg?v=1700831993,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-032-197-camerupt-u-non-foil,[ENG]	SV03	Obsidian Flames:	032/197	Camerupt	U	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Uncommon (U), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,10,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/73_e52bed75-40f6-42c2-b2eb-d16020062cc2.jpg?v=1700831958,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-032-197-camerupt-u-reverse-holo,[ENG]	SV03	Obsidian Flames:	032/197	Camerupt	U	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Uncommon (U), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,3,deny,manual,1.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/74_b3ab83a4-ab43-4e64-913b-8786ddea877d.jpg?v=1700831931,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-031-197-numel-c-non-foil,[ENG]	SV03	Obsidian Flames:	031/197	Numel	C	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Common (C), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,10,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/71_c2238750-e870-4566-ba63-3cf246f0c1a3.jpg?v=1700831903,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-031-197-numel-c-reverse-holo,[ENG]	SV03	Obsidian Flames:	031/197	Numel	C	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Common (C), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,6,deny,manual,1.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/72_24a3ef4a-ebf5-457a-bfaf-e59adc9f4a00.jpg?v=1700831875,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-030-197-entei-r-foil,[ENG]	SV03	Obsidian Flames:	030/197	Entei	R	(Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Foil, Rarity: Rare (R), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,20,deny,manual,0.80,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/70_a57bd19c-b26e-480e-8d11-f91a5cb165e5.jpg?v=1700831852,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-030-197-entei-r-reverse-holo,[ENG]	SV03	Obsidian Flames:	030/197	Entei	R	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Rare (R), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,1,deny,manual,1.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/69_31f9470c-98b4-4070-84c9-56613d402a47.jpg?v=1700831762,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-029-197-ninetales-u-non-foil,[ENG]	SV03	Obsidian Flames:	029/197	Ninetales	U	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Uncommon (U), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,10,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/67_25ef571a-2d18-405e-825d-9b7fc2b8bf8b.jpg?v=1700831735,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-029-197-ninetales-u-reverse-holo,[ENG]	SV03	Obsidian Flames:	029/197	Ninetales	U	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Uncommon (U), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,0,deny,manual,2.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/68_deaaf3a9-1054-451a-8c52-995b8b0af317.jpg?v=1700831708,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-028-197-vulpix-c-non-foil,[ENG]	SV03	Obsidian Flames:	028/197	Vulpix	C	(Non-Foil),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Non-Foil, Rarity: Common (C), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,10,deny,manual,0.50,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/65_7a4f3471-e950-46ae-854b-57b3ba1c3fdd.jpg?v=1700831684,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
eng-sv03-obsidian-flames-028-197-vulpix-c-reverse-holo,[ENG]	SV03	Obsidian Flames:	028/197	Vulpix	C	(Reverse Holo),"",Sawadeekard,Arts & Entertainment > Hobbies & Creative Arts > Collectibles > Collectible Trading Cards,"","Card Type: Reverse Holo, Rarity: Common (C), Type: Fire",true,Title,Default Title,,,,,,,,,100.0,shopify,6,deny,manual,1.00,,true,false,,https://cdn.shopify.com/s/files/1/0790/3071/4677/files/66_d15e6555-4e70-4c67-af9b-0a545c66939b.jpg?v=1700831657,1,"",false,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
